Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class,Timestamp,Normalized_Timestamp
b'I',459.0,5845.0,20.0,0.0,14.7333333333333,1,b'VF',38.7333333333333,0.23186230361252855
b'I',456.0,5927.0,20.0,0.0,13.9,1,b'VF',37.9,0.22685880116081253
b'I',458.0,5997.0,20.0,0.0,13.9333333333333,1,b'VF',37.9333333333333,0.22705894125888101
b'I',459.0,6002.0,20.0,0.0,13.9333333333333,1,b'VF',37.9333333333333,0.22705894125888101
b'I',465.0,490.0,20.0,0.0,11.0,3,b'VF',83.0,0.4976483538476934
b'I',455.0,1521.0,10.0,0.0,10.95,3,b'VF',82.95,0.49734814370059044
b'I',456.0,10297.0,20.0,0.0,1.83333333333333,4,b'VF',97.83333333333333,0.5867106974882418
b'I',457.0,2552.0,20.0,0.0,19.3166666666667,0,b'VF',19.3166666666667,0.11528069648754145
b'I',465.0,3546.0,20.0,0.0,6.15,4,b'VF',102.15,0.6126288401881317
b'I',471.0,3853.0,20.0,0.0,16.8,0,b'VF',16.8,0.10017011908335835
b'I',457.0,3853.0,20.0,0.0,15.65,2,b'VF',63.65,0.38146702691884316
b'I',464.0,5104.0,20.0,0.0,14.25,2,b'VF',62.25,0.37306114279995994
b'I',469.0,5975.0,20.0,0.0,8.1,2,b'VF',56.1,0.3361352947062944
b'I',460.0,6150.0,20.0,0.0,19.6333333333333,0,b'VF',19.6333333333333,0.11718202741919323
b'I',47.0,7920.0,20.0,0.0,15.5833333333333,4,b'VF',111.5833333333333,0.6692684879415589
b'I',48.0,3852.0,20.0,0.0,17.4333333333333,4,b'VF',113.43333333333331,0.6803762633843689
b'I',44.0,4251.0,20.0,0.0,17.4666666666667,4,b'VF',113.4666666666667,0.6805764034824379
b'I',45.0,5145.0,20.0,0.0,10.4666666666667,4,b'VF',106.4666666666667,0.6385469828880218
b'I',49.0,5852.0,20.0,0.0,12.1666666666667,4,b'VF',108.1666666666667,0.6487541278895229
b'I',55.0,10147.0,20.0,0.0,17.4,4,b'VF',113.4,0.6801761232863004
b'I',54.0,12627.0,20.0,0.0,11.9833333333333,4,b'VF',107.9833333333333,0.647653357350145
b'I',477.0,23302.0,20.0,0.0,11.6666666666667,1,b'VF',35.6666666666667,0.21344941459021333
b'I',485.0,3299.0,20.0,0.0,9.71666666666667,0,b'VF',9.71666666666667,0.05764034824377066
b'I',490.0,3328.0,20.0,0.0,13.5833333333333,3,b'VF',85.5833333333333,0.5131592114480135
b'I',489.0,950.0,10.0,0.0,8.25,0,b'VF',8.25,0.04883418392875012
b'I',490.0,947.0,10.0,0.0,8.63333333333333,0,b'VF',8.63333333333333,0.05113579505653955
b'I',54.0,323.0,20.0,0.0,12.8666666666667,3,b'VF',84.8666666666667,0.5088561993395379
b'I',4956.0,427.0,20.0,0.0,10.15,3,b'VF',82.15,0.4925447813469429
b'I',508.0,3651.0,20.0,0.0,13.9,1,b'VF',37.9,0.22685880116081253
b'I',514.0,16422.0,20.0,0.0,10.9833333333333,4,b'VF',106.9833333333333,0.6416491544080855
b'I',513.0,16415.0,20.0,0.0,10.8333333333333,4,b'VF',106.8333333333333,0.6407485239667765
b'I',51.0,2525.0,20.0,0.0,9.93333333333333,4,b'VF',105.93333333333334,0.6353447413189233
b'I',45.0,2571.0,20.0,0.0,10.75,2,b'VF',58.75,0.3520464325027519
b'I',57.0,2677.0,20.0,0.0,10.0666666666667,4,b'VF',106.0666666666667,0.6361453017111981
b'I',55.0,2752.0,20.0,0.0,16.1666666666667,2,b'VF',64.1666666666667,0.38456919843890747
b'I',44.0,3127.0,20.0,0.0,17.25,1,b'VF',41.25,0.24697288101671167
b'I',57.0,3395.0,20.0,0.0,16.35,4,b'VF',112.35,0.673871710197138
b'I',56.0,3747.0,20.0,0.0,16.15,4,b'VF',112.15,0.6726708696087261
b'I',53.0,4101.0,20.0,0.0,16.7333333333333,0,b'VF',16.7333333333333,0.09976983888722084
b'I',43.0,4223.0,20.0,0.0,16.6,4,b'VF',112.6,0.6753727609326529
b'I',46.0,2421.0,20.0,0.0,10.3,4,b'VF',106.3,0.6375462823976783
b'I',45.0,2476.0,20.0,0.0,16.4833333333333,2,b'VF',64.48333333333329,0.38647052937055915
b'I',520.0,3623.0,20.0,0.0,10.25,0,b'VF',10.25,0.060842589812869004
b'I',59.0,4072.0,20.0,0.0,14.9166666666667,0,b'VF',14.9166666666667,0.08886220354247992
b'I',53.0,7997.0,20.0,0.0,13.6,4,b'VF',109.6,0.6573601521064745
b'I',534.0,6524.0,20.0,0.0,22.2166666666667,0,b'VF',22.2166666666667,0.13269288501951385
b'I',529.0,2971.0,20.0,0.0,11.8833333333333,6,b'VF',155.8833333333333,0.935254678274792
b'I',534.0,2998.0,20.0,0.0,10.5666666666667,2,b'VF',58.5666666666667,0.3509456619633745
b'I',539.0,3599.0,20.0,0.0,15.7833333333333,2,b'VF',63.7833333333333,0.3822675873111176
b'I',537.0,4796.0,20.0,0.0,13.85,1,b'VF',37.85,0.2265585910137096
b'I',541.0,6450.0,20.0,0.0,7.65,4,b'VF',103.65,0.6216351446012209
b'I',532.0,7850.0,20.0,0.0,10.1666666666667,4,b'VF',106.1666666666667,0.636745722005404
b'I',539.0,8020.0,20.0,0.0,14.7833333333333,3,b'VF',86.7833333333333,0.5203642549784847
b'I',58.0,46.0,20.0,0.0,18.2666666666667,2,b'VF',66.26666666666671,0.39717802461723234
b'I',50.0,8902.0,50.0,0.0,15.1333333333333,1,b'VF',39.1333333333333,0.23426398478935231
b'I',565.0,3296.0,20.0,0.0,11.6,4,b'VF',107.6,0.6453517462223556
b'I',566.0,3321.0,10.0,0.0,8.5,4,b'VF',104.5,0.6267387171019714
b'I',571.0,3325.0,20.0,0.0,10.0666666666667,4,b'VF',106.0666666666667,0.6361453017111981
b'I',575.0,3372.0,10.0,0.0,9.23333333333333,4,b'VF',105.23333333333333,0.6311417992594817
b'I',5816.0,12472.0,20.0,0.0,15.0833333333333,4,b'F',111.0833333333333,0.6662663864705292
b'I',5802.0,12471.0,20.0,0.0,14.2,4,b'F',110.2,0.6609626738717103
b'I',5814.0,25002.0,20.0,0.0,17.2666666666667,4,b'F',113.26666666666671,0.679375562894026
b'I',583.0,3603.0,20.0,0.0,15.6,0,b'VF',15.6,0.09296507555288701
b'I',586.0,5624.0,20.0,0.0,14.5,0,b'VF',14.5,0.08636045231662162
b'I',57.0,15445.0,20.0,0.0,6.2,0,b'VF',6.2,0.03652556789752827
b'I',603.0,674.0,20.0,0.0,13.0333333333333,4,b'VF',109.0333333333333,0.6539577704393074
b'I',602.0,1220.0,20.0,0.0,15.0333333333333,4,b'VF',111.0333333333333,0.6659661763234263
b'I',65.0,6422.0,20.0,0.0,9.33333333333333,2,b'VF',57.33333333333333,0.3435404783348343
b'I',614.0,3527.0,20.0,0.0,10.25,0,b'VF',10.25,0.060842589812869004
b'I',66.0,2970.0,20.0,0.0,11.7333333333333,2,b'VF',59.7333333333333,0.3579505653957768
b'I',60.0,6798.0,20.0,0.0,13.4,2,b'VF',61.4,0.3679575702992094
b'I',61.0,3145.0,20.0,0.0,15.45,3,b'VF',87.45,0.524367056939858
b'I',60.0,129.0,20.0,0.0,14.7666666666667,3,b'VF',86.7666666666667,0.5202641849294508
b'I',57.0,14179.0,20.0,0.0,9.8,0,b'VF',9.8,0.05814069848894226
b'I',67.0,14251.0,20.0,0.0,10.1333333333333,0,b'VF',10.1333333333333,0.060142099469628535
b'I',69.0,2729.0,20.0,0.0,15.6166666666667,1,b'VF',39.6166666666667,0.23716601621134814
b'I',683.0,1524.0,20.0,0.0,15.6666666666667,2,b'VF',63.6666666666667,0.38156709696787766
b'I',74.0,2945.0,20.0,0.0,20.65,1,b'VF',44.65,0.26738717101971377
b'I',79.0,12999.0,20.0,0.0,14.9,3,b'VF',86.9,0.5210647453217252
b'I',724.0,11320.0,100.0,0.0,13.2666666666667,3,b'F',85.2666666666667,0.5112578805163617
b'I',723.0,6576.0,20.0,0.0,8.85,4,b'VF',104.85,0.6288401881316922
b'I',79.0,246.0,20.0,0.0,17.4,3,b'VF',89.4,0.5360752526768738
b'I',70.0,6196.0,20.0,0.0,15.85,2,b'VF',63.85,0.38266786750725507
b'I',77.0,6548.0,20.0,0.0,16.8,2,b'VF',64.8,0.38837186030221155
b'I',737.0,10802.0,100.0,0.0,17.9,3,b'F',89.9,0.5390773541479036
b'I',75.0,3977.0,20.0,0.0,14.0166666666667,0,b'VF',14.0166666666667,0.08345842089462642
b'I',72.0,6176.0,20.0,0.0,16.4833333333333,2,b'VF',64.48333333333329,0.38647052937055915
b'I',734.0,10726.0,100.0,0.0,17.1333333333333,3,b'F',89.1333333333333,0.5344741318923244
b'I',74.0,3525.0,20.0,0.0,21.6,2,b'VF',69.6,0.41719203442409686
b'I',76.0,126.0,20.0,0.0,14.6333333333333,3,b'VF',86.6333333333333,0.5194636245371758
b'I',780.0,27853.0,20.0,0.0,13.8666666666667,4,b'F',109.8666666666667,0.6589612728910239
b'I',778.0,27847.0,20.0,0.0,17.8833333333333,2,b'F',65.8833333333333,0.3948764134894424
b'I',785.0,845.0,20.0,0.0,21.6333333333333,1,b'VF',45.6333333333333,0.2732913039127387
b'I',781.0,27849.0,20.0,0.0,14.2666666666667,4,b'F',110.2666666666667,0.6613629540678476
b'I',783.0,27847.0,20.0,0.0,14.2166666666667,4,b'F',110.2166666666667,0.6610627439207447
b'I',777.0,2198.0,20.0,0.0,16.4,0,b'VF',16.4,0.09776843790653456
b'I',776.0,2198.0,20.0,0.0,16.25,0,b'VF',16.25,0.09686780746522565
b'I',77.0,13300.0,20.0,0.0,14.1166666666667,3,b'VF',86.1166666666667,0.5163614530171122
b'I',74.0,16403.0,20.0,0.0,10.8166666666667,1,b'VF',34.8166666666667,0.2083458420894628
b'I',82.0,598.0,20.0,0.0,13.7833333333333,1,b'VF',37.7833333333333,0.2261583108175721
b'I',77.0,10854.0,20.0,0.0,9.41666666666667,4,b'VF',105.41666666666667,0.6322425697988592
b'I',77.0,1197.0,10.0,0.0,16.4166666666667,3,b'VF',88.4166666666667,0.5301711197838489
b'I',88.0,13504.0,20.0,0.0,14.9666666666667,3,b'VF',86.9666666666667,0.5214650255178627
b'I',75.0,8075.0,20.0,0.0,15.2166666666667,0,b'VF',15.2166666666667,0.09066346442509776
b'I',86.0,12996.0,20.0,0.0,14.2166666666667,3,b'VF',86.2166666666667,0.5169618733113182
b'I',81.0,13450.0,20.0,0.0,8.41666666666667,4,b'VF',104.41666666666667,0.6262383668567998
b'I',77.0,13479.0,20.0,0.0,8.61666666666667,4,b'VF',104.61666666666667,0.6274392074452116
b'I',92.0,13453.0,20.0,0.0,8.78333333333333,4,b'VF',104.78333333333333,0.6284399079355548
b'I',895.0,476.0,20.0,0.0,17.45,1,b'VF',41.45,0.24817372160512358
b'I',889.0,5223.0,20.0,0.0,17.4833333333333,1,b'VF',41.4833333333333,0.248373861703192
b'I',891.0,7352.0,20.0,0.0,17.5333333333333,1,b'VF',41.5333333333333,0.248674071850295
b'I',885.0,1401.0,20.0,0.0,17.6,1,b'VF',41.6,0.2490743520464325
b'I',920.0,53.0,10.0,0.0,14.1166666666667,2,b'VF',62.1166666666667,0.37226058240768556
b'I',90.0,5247.0,20.0,0.0,10.4333333333333,1,b'VF',34.4333333333333,0.20604423096167296
b'I',93.0,952.0,20.0,0.0,15.95,2,b'VF',63.95,0.383268287801461
b'J',998.0,141.0,20.0,7.0,13.9833333333333,1,b'F',37.9833333333333,0.22735915140598395
b'J',103.0,110.0,20.0,0.0,10.1166666666667,4,b'VF',106.1166666666667,0.636445511858301
b'J',108.0,113.0,20.0,49.0,16.2,2,b'VF',64.2,0.3847693385369759
b'J',94.0,112.0,20.0,167.0,9.96666666666667,4,b'VF',105.96666666666667,0.635544881416992
b'J',96.0,114.0,20.0,21.0,10.7833333333333,2,b'VF',58.7833333333333,0.3522465726008204
b'J',106.0,122.0,20.0,0.0,10.35,4,b'VF',106.35,0.6378464925447813
b'J',93.0,124.0,20.0,0.0,16.5333333333333,2,b'VF',64.5333333333333,0.3867707395176622
b'J',96.0,147.0,20.0,0.0,13.8166666666667,1,b'VF',37.8166666666667,0.2263584509156411
b'J',101.0,153.0,20.0,31.0,16.4166666666667,4,b'VF',112.4166666666667,0.6742719903932755
b'J',97.0,164.0,20.0,11.0,16.7,4,b'VF',112.7,0.6759731812268588
b'J',103.0,190.0,20.0,379.0,16.2166666666667,4,b'F',112.2166666666667,0.6730711498048636
b'J',107.0,289.0,20.0,0.0,17.5,1,b'VF',41.5,0.24847393175222654
b'J',94.0,33.0,20.0,0.0,12.8,0,b'VF',12.8,0.07615330731512059
b'J',95.0,344.0,20.0,0.0,9.76666666666667,1,b'VF',33.766666666666666,0.2020414290003002
b'J',98.0,455.0,10.0,0.0,14.95,3,b'VF',86.95,0.5213649554688282
b'J',94.0,454.0,10.0,1.0,13.3666666666667,3,b'VF',85.3666666666667,0.5118583008105676
b'J',95.0,40.0,20.0,0.0,16.5333333333333,1,b'VF',40.5333333333333,0.24266986890823555
b'J',105.0,459.0,10.0,0.0,14.25,3,b'VF',86.25,0.5171620134093866
b'J',101.0,42.0,20.0,0.0,18.2333333333333,3,b'VF',90.23333333333329,0.5410787551285897
b'J',96.0,45.0,20.0,0.0,12.8333333333333,4,b'VF',108.8333333333333,0.6527569298508954
b'J',104.0,809.0,10.0,0.0,20.1166666666667,6,b'VF',164.1166666666667,0.9846892824977486
b'J',106.0,910.0,20.0,0.0,16.9333333333333,1,b'VF',40.9333333333333,0.24507155008505932
b'J',98.0,92.0,20.0,0.0,18.5333333333333,2,b'VF',66.5333333333333,0.39877914540178105
b'J',109.0,47.0,20.0,0.0,16.9,1,b'VF',40.9,0.24487140998699086
b'J',100.0,908.0,20.0,0.0,16.6666666666667,1,b'VF',40.6666666666667,0.24347042930051055
b'J',10257.0,148.0,20.0,279.0,12.2833333333333,0,b'L',12.2833333333333,0.07305113579505633
b'J',10246.0,45.0,20.0,0.0,17.9,0,b'L',17.9,0.10677474231962372
b'J',105.0,103.0,20.0,0.0,10.5166666666667,2,b'VF',58.5166666666667,0.35064545181627155
b'J',97.0,385.0,10.0,0.0,16.0333333333333,6,b'VF',160.0333333333333,0.9601721204843388
b'J',102.0,391.0,10.0,0.0,15.2166666666667,6,b'VF',159.2166666666667,0.9552686880816572
b'J',97.0,387.0,10.0,0.0,8.23333333333333,6,b'VF',152.23333333333332,0.9133393375362752
b'J',107.0,395.0,10.0,0.0,7.76666666666667,6,b'VF',151.76666666666668,0.9105373761633143
b'J',99.0,388.0,10.0,0.0,8.06666666666667,6,b'VF',152.06666666666666,0.912338637045932
b'J',108.0,403.0,20.0,0.0,17.0333333333333,2,b'VF',65.0333333333333,0.3897728409886919
b'J',106.0,450.0,20.0,0.0,13.95,4,b'VF',109.95,0.6594616231361954
b'J',107.0,10.0,50.0,0.0,16.8,0,b'F',16.8,0.10017011908335835
b'J',101.0,10.0,50.0,0.0,16.5333333333333,0,b'F',16.5333333333333,0.09856899829880895
b'J',107.0,10.0,20.0,0.0,18.2,0,b'VF',18.2,0.10857600320224156
b'J',108.0,73.0,10.0,0.0,11.2,0,b'VF',11.2,0.06654658260782546
b'J',102.0,115.0,20.0,0.0,11.4,0,b'VF',11.4,0.06774742319623736
b'J',98.0,388.0,20.0,1.0,16.7666666666667,3,b'VF',88.76666666666671,0.5322725908135697
b'J',96.0,385.0,20.0,67.0,16.3666666666667,3,b'VF',88.3666666666667,0.529870909636746
b'J',105.0,56.0,20.0,0.0,10.05,1,b'VF',34.05,0.2037426198338837
b'J',1060.0,142.0,10.0,0.0,13.9333333333333,2,b'F',61.9333333333333,0.3711598118683076
b'J',1066.0,136.0,10.0,0.0,13.6833333333333,2,b'F',61.6833333333333,0.3696587611327927
b'J',1055.0,137.0,10.0,0.0,13.5333333333333,2,b'F',61.5333333333333,0.36875813069148383
b'J',1061.0,138.0,10.0,0.0,13.5333333333333,2,b'F',61.5333333333333,0.36875813069148383
b'J',1067.0,136.0,10.0,0.0,8.76666666666667,3,b'M',80.76666666666667,0.484238967277094
b'J',1065.0,142.0,10.0,1.0,13.0666666666667,0,b'F',13.0666666666667,0.07775442809966997
b'J',1062.0,138.0,10.0,1.0,7.08333333333333,3,b'F',79.08333333333333,0.4741318923246272
b'J',1056.0,142.0,10.0,1.0,7.05,3,b'F',79.05,0.4739317522265586
b'J',1065.0,140.0,10.0,1.0,7.06666666666667,3,b'F',79.06666666666666,0.4740318222755929
b'J',1057.0,143.0,10.0,3.0,12.7166666666667,3,b'F',84.7166666666667,0.5079555688982289
b'J',1064.0,142.0,10.0,4.0,7.06666666666667,3,b'F',79.06666666666666,0.4740318222755929
b'J',1058.0,239.0,10.0,0.0,14.3,0,b'F',14.3,0.08515961172820974
b'J',1054.0,49.0,10.0,0.0,5.06666666666667,0,b'VF',5.06666666666667,0.02972080456319425
b'J',1057.0,90.0,10.0,0.0,5.28333333333333,1,b'VF',29.28333333333333,0.175122585810067
b'J',1064.0,92.0,10.0,1.0,5.35,4,b'F',101.35,0.6078254778344842
b'J',1067.0,96.0,10.0,1.0,5.36666666666667,4,b'F',101.36666666666667,0.6079255478835185
b'J',1065.0,89.0,10.0,1.0,5.35,4,b'F',101.35,0.6078254778344842
b'J',1066.0,88.0,10.0,2.0,2.4,1,b'F',26.4,0.15781046732712897
b'J',1062.0,93.0,10.0,3.0,5.33333333333333,4,b'F',101.33333333333333,0.6077254077854498
b'J',115.0,10.0,20.0,0.0,15.4166666666667,2,b'VF',63.4166666666667,0.38006604623236284
b'J',104.0,54.0,20.0,0.0,14.4333333333333,2,b'VF',62.4333333333333,0.3741619133393373
b'J',20.0,440.0,20.0,0.0,17.2,3,b'VF',89.2,0.534874412088462
b'J',119.0,165.0,20.0,0.0,12.8666666666667,0,b'VF',12.8666666666667,0.07655358751125807
b'J',120.0,163.0,20.0,0.0,14.0833333333333,0,b'VF',14.0833333333333,0.08385870109076332
b'J',105.0,164.0,20.0,199.0,12.5,0,b'F',12.5,0.07435204643250275
b'J',118.0,10.0,20.0,726.0,18.3166666666667,1,b'F',42.3166666666667,0.2533773641549086
b'J',123.0,53.0,20.0,0.0,14.8833333333333,5,b'VF',134.8833333333333,0.8091664164915437
b'J',111.0,870.0,10.0,0.0,11.75,3,b'VF',83.75,0.502151506054238
b'J',1176.0,160.0,20.0,0.0,11.25,4,b'M',107.25,0.6432502751926349
b'J',1166.0,166.0,20.0,0.0,10.7333333333333,4,b'M',106.7333333333333,0.6401481036725706
b'J',116.0,393.0,20.0,0.0,10.8833333333333,3,b'VF',82.8833333333333,0.4969478635044529
b'J',113.0,42.0,20.0,0.0,18.6833333333333,2,b'VF',66.68333333333331,0.39967977584309
b'J',125.0,46.0,20.0,0.0,18.6833333333333,2,b'VF',66.68333333333331,0.39967977584309
b'J',112.0,46.0,10.0,0.0,7.03333333333333,4,b'VF',103.03333333333333,0.6179325527869508
b'J',119.0,67.0,20.0,0.0,9.78333333333333,2,b'VF',57.78333333333333,0.3462423696587611
b'J',116.0,310.0,20.0,3490.0,13.25,0,b'F',13.25,0.07885519863904733
b'J',116.0,439.0,20.0,0.0,7.96666666666667,5,b'VF',127.96666666666667,0.7676373461422996
b'J',127.0,438.0,20.0,0.0,7.5,5,b'VF',127.5,0.7648353847693385
b'J',125.0,69.0,20.0,1.0,8.16666666666667,2,b'VF',56.16666666666667,0.3365355749024317
b'J',119.0,863.0,20.0,0.0,15.7166666666667,0,b'VF',15.7166666666667,0.09366556589612748
b'J',1208.0,304.0,20.0,0.0,17.7333333333333,3,b'M',89.73333333333329,0.5380766536575601
b'J',119.0,192.0,10.0,0.0,19.8833333333333,3,b'VF',91.8833333333333,0.5509856899829879
b'J',114.0,211.0,10.0,0.0,6.2,4,b'VF',102.2,0.6129290503352347
b'J',121.0,358.0,200.0,0.0,18.6,3,b'M',90.6,0.5432802962073451
b'J',120.0,363.0,20.0,0.0,18.1833333333333,3,b'VF',90.18333333333331,0.5407785449814869
b'J',115.0,426.0,10.0,0.0,19.3833333333333,3,b'VF',91.3833333333333,0.5479835885119582
b'J',114.0,421.0,200.0,0.0,19.0833333333333,3,b'M',91.0833333333333,0.5461823276293404
b'J',125.0,47.0,10.0,0.0,20.25,3,b'VF',92.25,0.5531872310617432
b'J',120.0,999.0,20.0,0.0,20.0833333333333,2,b'F',68.0833333333333,0.4080856599619732
b'J',116.0,445.0,20.0,0.0,17.1166666666667,2,b'VF',65.1166666666667,0.39027319123386395
b'J',121.0,41.0,20.0,0.0,17.3833333333333,5,b'VF',137.3833333333333,0.8241769238466924
b'J',130.0,512.0,20.0,0.0,8.96666666666667,4,b'VF',104.96666666666667,0.6295406784749324
b'J',130.0,516.0,20.0,0.0,8.96666666666667,4,b'VF',104.96666666666667,0.6295406784749324
b'J',116.0,59.0,20.0,0.0,21.6,2,b'VF',69.6,0.41719203442409686
b'J',117.0,945.0,20.0,0.0,7.43333333333333,3,b'F',79.43333333333334,0.47623336335434807
b'J',130.0,51.0,10.0,0.0,13.9666666666667,1,b'VF',37.9666666666667,0.22725908135695003
b'J',125.0,917.0,20.0,0.0,8.66666666666667,3,b'F',80.66666666666667,0.48363854698288805
b'J',1257.0,509.0,20.0,0.0,23.2166666666667,2,b'M',71.2166666666667,0.4268988291804265
b'J',127.0,160.0,20.0,2.0,16.7833333333333,4,b'VF',112.7833333333333,0.6764735314720303
b'J',119.0,166.0,20.0,33.0,16.5166666666667,4,b'VF',112.51666666666671,0.6748724106874815
b'J',124.0,304.0,20.0,45.0,17.1666666666667,1,b'VF',41.1666666666667,0.24647253077154027
b'J',133.0,511.0,10.0,0.0,16.1666666666667,1,b'VF',40.1666666666667,0.24046832782948083
b'J',122.0,516.0,10.0,0.0,16.1,1,b'VF',40.1,0.24006804763334333
b'J',125.0,452.0,20.0,0.0,23.0166666666667,4,b'VF',119.01666666666671,0.7138997298108678
b'J',134.0,383.0,20.0,0.0,12.0833333333333,1,b'VF',36.0833333333333,0.21595116581607104
b'J',137.0,461.0,10.0,0.0,15.4166666666667,1,b'VF',39.4166666666667,0.23596517562293623
b'J',132.0,458.0,20.0,0.0,12.5,1,b'VF',36.5,0.21845291704192935
b'J',127.0,459.0,20.0,0.0,14.4833333333333,1,b'VF',38.4833333333333,0.23036125287701367
b'J',131.0,65.0,20.0,0.0,14.6833333333333,3,b'VF',86.6833333333333,0.5197638346842788
b'J',136.0,10.0,20.0,0.0,18.9,1,b'VF',42.9,0.25687981587110975
b'J',133.0,125.0,20.0,0.0,12.7333333333333,4,b'VF',108.7333333333333,0.6521565095566895
b'J',130.0,124.0,20.0,0.0,12.75,4,b'VF',108.75,0.652256579605724
b'J',139.0,17.0,20.0,0.0,10.3666666666667,3,b'VF',82.3666666666667,0.49384569198438927
b'J',129.0,370.0,20.0,0.0,10.3,3,b'VF',82.3,0.49344541178825174
b'J',1348.0,134.0,10.0,1.0,10.0333333333333,3,b'F',82.0333333333333,0.4918442910037024
b'J',127.0,117.0,20.0,1.0,11.5833333333333,2,b'VF',59.5833333333333,0.3570499349544679
b'J',133.0,127.0,20.0,0.0,17.3833333333333,3,b'VF',89.3833333333333,0.5359751826278393
b'J',141.0,328.0,20.0,1.0,16.7666666666667,4,b'VF',112.76666666666671,0.6763734614229964
b'J',135.0,56.0,20.0,1.0,13.65,0,b'VF',13.65,0.0812568798158711
b'J',132.0,60.0,20.0,803.0,19.5166666666667,3,b'M',91.51666666666671,0.5487841489042332
b'J',134.0,65.0,20.0,0.0,12.05,6,b'VF',156.05,0.9362553787651355
b'J',135.0,64.0,20.0,0.0,12.1,6,b'VF',156.1,0.9365555889122384
b'J',143.0,330.0,20.0,51.0,10.65,0,b'VF',10.65,0.06324427098969278
b'J',137.0,328.0,20.0,0.0,9.4,0,b'VF',9.4,0.05573901731211848
b'J',134.0,39.0,20.0,0.0,9.58333333333333,0,b'VF',9.58333333333333,0.05683978785149602
b'J',136.0,56.0,20.0,309.0,9.51666666666667,0,b'VF',9.51666666666667,0.05643950765535876
b'J',1370.0,524.0,20.0,0.0,13.1833333333333,1,b'L',37.1833333333333,0.22255578905233642
b'J',143.0,129.0,20.0,130.0,9.5,0,b'VF',9.5,0.05633943760632442
b'J',141.0,140.0,20.0,14.0,9.46666666666667,0,b'VF',9.46666666666667,0.056139297508255796
b'J',141.0,185.0,20.0,0.0,10.4333333333333,2,b'VF',58.4333333333333,0.35014510157109957
b'J',143.0,10.0,20.0,62.0,9.53333333333333,0,b'VF',9.53333333333333,0.056539577704393044
b'J',142.0,227.0,20.0,15.0,15.75,2,b'F',63.75,0.3820674472130491
b'J',14090.0,152.0,20.0,0.0,14.9666666666667,1,b'L',38.9666666666667,0.23326328429900947
b'J',14081.0,147.0,20.0,2.0,9.83333333333333,2,b'L',57.83333333333333,0.34654257980586406
b'J',14091.0,36.0,20.0,3.0,10.9833333333333,2,b'M',58.9833333333333,0.35344741318923223
b'J',14079.0,39.0,20.0,5.0,9.08333333333333,2,b'M',57.08333333333333,0.3420394275993195
b'J',14087.0,52.0,20.0,3.0,13.5,2,b'M',61.5,0.3685579905934154
b'J',14103.0,12.0,20.0,0.0,1.23333333333333,3,b'L',73.23333333333333,0.4390073051135795
b'J',133.0,346.0,20.0,0.0,10.5,0,b'VF',10.5,0.062343640548383865
b'J',1406.0,140.0,10.0,0.0,22.2166666666667,1,b'F',46.2166666666667,0.27679375562894043
b'J',1415.0,136.0,10.0,0.0,11.8166666666667,2,b'F',59.8166666666667,0.35845091564094883
b'J',1415.0,142.0,10.0,0.0,20.55,1,b'F',44.55,0.26678675072550784
b'J',1418.0,137.0,10.0,0.0,15.6166666666667,1,b'F',39.6166666666667,0.23716601621134814
b'J',1409.0,136.0,10.0,0.0,18.6666666666667,1,b'F',42.6666666666667,0.25547883518462944
b'J',1417.0,139.0,10.0,1.0,7.01666666666667,2,b'F',55.01666666666667,0.32963074151906335
b'J',1411.0,138.0,10.0,1.0,10.2333333333333,2,b'F',58.2333333333333,0.34894426098268766
b'J',1408.0,133.0,10.0,44.0,11.8,2,b'M',59.8,0.35835084559191427
b'J',1412.0,138.0,10.0,5.0,10.9833333333333,2,b'F',58.9833333333333,0.35344741318923223
b'J',1432.0,33.0,20.0,2.0,20.7833333333333,2,b'VF',68.7833333333333,0.4122886020214148
b'J',139.0,194.0,20.0,128.0,16.2666666666667,4,b'VF',112.26666666666671,0.6733713599519666
b'J',150.0,199.0,20.0,0.0,18.7166666666667,1,b'VF',42.7166666666667,0.2557790453317324
b'J',144.0,295.0,20.0,0.0,11.4833333333333,4,b'VF',107.4833333333333,0.6446512558791152
b'J',152.0,295.0,20.0,14.0,11.4833333333333,4,b'VF',107.4833333333333,0.6446512558791152
b'J',141.0,527.0,20.0,0.0,7.95,4,b'VF',103.95,0.6234364054838387
b'J',1473.0,193.0,20.0,0.0,13.3666666666667,2,b'F',61.3666666666667,0.367757430201141
b'J',143.0,149.0,20.0,0.0,4.51666666666667,4,b'VF',100.51666666666667,0.6028219753827679
b'J',147.0,149.0,20.0,0.0,4.45,4,b'VF',100.45,0.6024216951866307
b'J',152.0,152.0,20.0,0.0,11.7833333333333,3,b'VF',83.7833333333333,0.5023516461523064
b'J',152.0,83.0,20.0,0.0,4.65,4,b'VF',100.65,0.6036225357750425
b'J',152.0,85.0,20.0,0.0,5.26666666666667,4,b'VF',101.26666666666667,0.6073251275893126
b'J',154.0,322.0,20.0,168.0,17.8333333333333,3,b'F',89.8333333333333,0.538677073951766
b'J',155.0,329.0,20.0,516.0,17.8666666666667,3,b'F',89.8666666666667,0.5388772140498351
b'J',154.0,101.0,20.0,0.0,13.7666666666667,2,b'VF',61.7666666666667,0.37015911137796476
